id,task,framework,constraint,fold,type,result,metric,mode,version,params,app_version,utc,duration,training_duration,predict_duration,models_count,seed,info,mae,models_ensemble_count,r2,rmse,acc,auc,balacc,logloss
openml.org/t/7593,covertype,AutoGluon,12h8c,3,multiclass,-0.0568317,neg_logloss,aws,0.3.1b20210909,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-09T03:04:22,10355.5,10209.4,107.0,14.0,1252495646,,,5.0,,,0.977178,,0.954774,0.0568317
openml.org/t/7593,covertype,AutoGluon,12h8c,4,multiclass,-0.0610215,neg_logloss,aws,0.3.1b20210909,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-09T02:40:14,8889.1,8770.1,79.5,14.0,1252495647,,,3.0,,,0.977126,,0.948365,0.0610215
openml.org/t/7593,covertype,AutoGluon,12h8c,5,multiclass,-0.0606411,neg_logloss,aws,0.3.1b20210909,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-09T02:56:46,9882.3,9766.7,75.6,14.0,1252495648,,,3.0,,,0.976265,,0.949488,0.0606411
openml.org/t/7593,covertype,AutoGluon,12h8c,6,multiclass,-0.0606318,neg_logloss,aws,0.3.1b20210909,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-09T02:42:40,9008.8,8881.4,88.1,14.0,1252495649,,,3.0,,,0.97692,,0.958194,0.0606318
openml.org/t/7593,covertype,AutoGluon,12h8c,7,multiclass,-0.0610254,neg_logloss,aws,0.3.1b20210909,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-09T02:53:50,9680.4,9572.3,68.7,14.0,1252495650,,,3.0,,,0.97704,,0.953083,0.0610254
openml.org/t/7593,covertype,AutoGluon,12h8c,8,multiclass,-0.0630816,neg_logloss,aws,0.3.1b20210909,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-09T02:51:41,9535.0,9326.6,169.0,14.0,1252495651,,,4.0,,,0.978055,,0.951708,0.0630816
openml.org/t/7593,covertype,AutoGluon,12h8c,9,multiclass,-0.0615738,neg_logloss,aws,0.3.1b20210909,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-09T02:51:03,9480.3,9298.0,143.5,14.0,1252495652,,,5.0,,,0.977367,,0.947098,0.0615738
openml.org/t/168757,credit-g,AutoGluon,12h8c,0,binary,0.839048,auc,aws,0.3.1b20210909,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-09T00:12:28,22.3,20.0,0.3,14.0,1252495643,,,6.0,,,0.79,0.839048,0.697619,0.466347
openml.org/t/168757,credit-g,AutoGluon,12h8c,1,binary,0.747619,auc,aws,0.3.1b20210909,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-09T00:12:28,20.2,18.1,0.3,14.0,1252495644,,,6.0,,,0.76,0.747619,0.619048,0.522454
openml.org/t/168757,credit-g,AutoGluon,12h8c,2,binary,0.731429,auc,aws,0.3.1b20210909,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-09T00:12:34,23.0,20.7,0.3,14.0,1252495645,,,5.0,,,0.75,0.731429,0.678571,0.543007
openml.org/t/168757,credit-g,AutoGluon,12h8c,3,binary,0.773333,auc,aws,0.3.1b20210909,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-09T00:12:36,22.8,20.6,0.3,14.0,1252495646,,,5.0,,,0.77,0.773333,0.702381,0.508211
openml.org/t/168757,credit-g,AutoGluon,12h8c,4,binary,0.805238,auc,aws,0.3.1b20210909,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-09T00:12:41,23.4,21.1,0.3,14.0,1252495647,,,6.0,,,0.76,0.805238,0.666667,0.489292
openml.org/t/168757,credit-g,AutoGluon,12h8c,5,binary,0.830952,auc,aws,0.3.1b20210909,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-09T00:12:50,19.7,17.4,0.3,14.0,1252495648,,,6.0,,,0.77,0.830952,0.67381,0.460291
openml.org/t/168757,credit-g,AutoGluon,12h8c,6,binary,0.820476,auc,aws,0.3.1b20210909,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-09T00:13:07,24.6,22.1,0.5,14.0,1252495649,,,7.0,,,0.75,0.820476,0.659524,0.478266
openml.org/t/168757,credit-g,AutoGluon,12h8c,7,binary,0.79619,auc,aws,0.3.1b20210909,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-09T00:13:09,26.4,24.0,0.3,14.0,1252495650,,,6.0,,,0.75,0.79619,0.65,0.483102
openml.org/t/168757,credit-g,AutoGluon,12h8c,8,binary,0.758571,auc,aws,0.3.1b20210909,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-09T00:13:07,25.5,22.8,0.7,14.0,1252495651,,,8.0,,,0.76,0.758571,0.67619,0.527441
openml.org/t/168757,credit-g,AutoGluon,12h8c,9,binary,0.781429,auc,aws,0.3.1b20210909,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-09T00:13:01,21.2,18.6,0.6,14.0,1252495652,,,10.0,,,0.75,0.781429,0.611905,0.504389
openml.org/t/211986,Diabetes130US,AutoGluon,12h8c,0,multiclass,-0.833444,neg_logloss,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-08T23:53:41,819.3,803.3,0.9,14.0,1252495643,,,5.0,,,0.618945,,0.448606,0.833444
openml.org/t/211986,Diabetes130US,AutoGluon,12h8c,1,multiclass,-0.832768,neg_logloss,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-08T23:53:28,804.4,788.7,0.9,14.0,1252495644,,,5.0,,,0.619633,,0.450644,0.832768
openml.org/t/211986,Diabetes130US,AutoGluon,12h8c,2,multiclass,-0.843753,neg_logloss,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-08T23:53:56,826.4,810.8,0.8,14.0,1252495645,,,5.0,,,0.613049,,0.444031,0.843753
openml.org/t/211986,Diabetes130US,AutoGluon,12h8c,3,multiclass,-0.845654,neg_logloss,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-08T23:54:56,871.5,854.3,2.1,14.0,1252495646,,,7.0,,,0.606073,,0.439453,0.845654
openml.org/t/211986,Diabetes130US,AutoGluon,12h8c,4,multiclass,-0.832046,neg_logloss,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-08T23:55:01,870.3,854.8,0.9,14.0,1252495647,,,5.0,,,0.623366,,0.453198,0.832046
openml.org/t/211986,Diabetes130US,AutoGluon,12h8c,5,multiclass,-0.835949,neg_logloss,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-08T23:55:01,887.5,871.1,1.9,14.0,1252495648,,,6.0,,,0.620026,,0.450002,0.835949
openml.org/t/211986,Diabetes130US,AutoGluon,12h8c,6,multiclass,-0.83128,neg_logloss,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-08T23:53:34,785.2,768.9,1.5,14.0,1252495649,,,5.0,,,0.619792,,0.447149,0.83128
openml.org/t/211986,Diabetes130US,AutoGluon,12h8c,7,multiclass,-0.84005,neg_logloss,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-08T23:54:03,816.6,798.3,3.4,14.0,1252495650,,,7.0,,,0.614092,,0.441433,0.84005
openml.org/t/211986,Diabetes130US,AutoGluon,12h8c,8,multiclass,-0.836258,neg_logloss,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-08T23:55:58,902.2,885.6,2.0,14.0,1252495651,,,7.0,,,0.619792,,0.449767,0.836258
openml.org/t/211986,Diabetes130US,AutoGluon,12h8c,9,multiclass,-0.83377,neg_logloss,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-08T23:53:04,746.3,729.9,1.9,14.0,1252495652,,,6.0,,,0.618907,,0.445076,0.83377
openml.org/t/233211,diamonds,AutoGluon,12h8c,0,regression,-468.478,neg_rmse,aws,0.3.1b20210909,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-09T00:19:17,383.4,378.5,2.1,12.0,1252495643,,238.448,5.0,0.985831,468.478,,,,
openml.org/t/233211,diamonds,AutoGluon,12h8c,1,regression,-516.924,neg_rmse,aws,0.3.1b20210909,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-09T00:16:33,219.2,213.9,2.5,12.0,1252495644,,257.911,7.0,0.983436,516.924,,,,
openml.org/t/233211,diamonds,AutoGluon,12h8c,2,regression,-501.615,neg_rmse,aws,0.3.1b20210909,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-09T00:19:07,364.8,359.7,2.3,12.0,1252495645,,248.323,5.0,0.983803,501.615,,,,
openml.org/t/233211,diamonds,AutoGluon,12h8c,3,regression,-601.746,neg_rmse,aws,0.3.1b20210909,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-09T00:17:42,245.6,239.8,2.7,12.0,1252495646,,257.541,8.0,0.976636,601.746,,,,
openml.org/t/233211,diamonds,AutoGluon,12h8c,4,regression,-535.839,neg_rmse,aws,0.3.1b20210909,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-09T00:16:56,230.2,224.7,2.7,12.0,1252495647,,266.455,7.0,0.982293,535.839,,,,
openml.org/t/233211,diamonds,AutoGluon,12h8c,5,regression,-529.522,neg_rmse,aws,0.3.1b20210909,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-09T00:19:14,347.1,342.5,1.8,12.0,1252495648,,258.452,5.0,0.982151,529.522,,,,
openml.org/t/233211,diamonds,AutoGluon,12h8c,6,regression,-516.468,neg_rmse,aws,0.3.1b20210909,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-09T00:17:20,235.1,230.5,1.7,12.0,1252495649,,258.518,5.0,0.983694,516.468,,,,
openml.org/t/233211,diamonds,AutoGluon,12h8c,7,regression,-555.469,neg_rmse,aws,0.3.1b20210909,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-09T00:18:06,278.7,274.0,1.9,12.0,1252495650,,268.471,5.0,0.981408,555.469,,,,
openml.org/t/233211,diamonds,AutoGluon,12h8c,8,regression,-524.539,neg_rmse,aws,0.3.1b20210909,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-09T00:18:01,246.1,239.6,3.6,12.0,1252495651,,263.758,6.0,0.98308,524.539,,,,
openml.org/t/233211,diamonds,AutoGluon,12h8c,9,regression,-512.94,neg_rmse,aws,0.3.1b20210909,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-09T00:20:18,407.7,402.1,2.8,12.0,1252495652,,255.005,7.0,0.982846,512.94,,,,
openml.org/t/168909,dilbert,AutoGluon,12h8c,0,multiclass,-0.0368772,neg_logloss,aws,0.3.1b20210909,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-09T02:06:07,6683.2,6650.3,0.4,14.0,1252495643,,,2.0,,,0.991,,0.991117,0.0368772
openml.org/t/168909,dilbert,AutoGluon,12h8c,1,multiclass,-0.015433,neg_logloss,aws,0.3.1b20210909,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-09T02:12:47,7124.4,7091.7,0.4,14.0,1252495644,,,2.0,,,0.995,,0.99501,0.015433
openml.org/t/168909,dilbert,AutoGluon,12h8c,2,multiclass,-0.0260322,neg_logloss,aws,0.3.1b20210909,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-09T02:10:46,6946.9,6914.5,0.5,14.0,1252495645,,,2.0,,,0.991,,0.991028,0.0260322
openml.org/t/168909,dilbert,AutoGluon,12h8c,3,multiclass,-0.00995232,neg_logloss,aws,0.3.1b20210909,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-09T02:06:58,6749.6,6715.6,1.2,14.0,1252495646,,,3.0,,,0.995,,0.994992,0.00995232
openml.org/t/168909,dilbert,AutoGluon,12h8c,4,multiclass,-0.0268516,neg_logloss,aws,0.3.1b20210909,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-09T02:03:13,6515.9,6483.3,0.4,14.0,1252495647,,,2.0,,,0.989,,0.989239,0.0268516
openml.org/t/168909,dilbert,AutoGluon,12h8c,5,multiclass,-0.0107995,neg_logloss,aws,0.3.1b20210909,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-09T02:04:15,6558.1,6524.5,0.4,14.0,1252495648,,,2.0,,,0.995,,0.995044,0.0107995
openml.org/t/168909,dilbert,AutoGluon,12h8c,6,multiclass,-0.0139556,neg_logloss,aws,0.3.1b20210908,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-09T00:32:20,6278.7,6245.1,1.1,14.0,1252495649,,,3.0,,,0.994,,0.993974,0.0139556
openml.org/t/168909,dilbert,AutoGluon,12h8c,7,multiclass,-0.0303046,neg_logloss,aws,0.3.1b20210909,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-09T01:58:06,6192.1,6159.2,0.4,14.0,1252495650,,,2.0,,,0.99,,0.989991,0.0303046
openml.org/t/168909,dilbert,AutoGluon,12h8c,8,multiclass,-0.0184865,neg_logloss,aws,0.3.1b20210909,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-09T02:05:21,6576.4,6541.5,1.8,14.0,1252495651,,,3.0,,,0.993,,0.993011,0.0184865
openml.org/t/168909,dilbert,AutoGluon,12h8c,9,multiclass,-0.00813928,neg_logloss,aws,0.3.1b20210909,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-09T02:17:22,7335.7,7301.2,1.1,14.0,1252495652,,,3.0,,,0.998,,0.998049,0.00813928
openml.org/t/189355,dionis,AutoGluon,12h8c,0,multiclass,-0.263331,neg_logloss,aws,0.3.1b20210909,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-09T12:18:30,43400.9,43293.9,39.2,8.0,1252495643,,,4.0,,,0.934477,,0.932636,0.263331
openml.org/t/189355,dionis,AutoGluon,12h8c,1,multiclass,-0.284637,neg_logloss,aws,0.3.1b20210909,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-09T12:18:52,43403.9,43291.6,42.1,8.0,1252495644,,,4.0,,,0.928734,,0.926946,0.284637
openml.org/t/189355,dionis,AutoGluon,12h8c,2,multiclass,-0.271961,neg_logloss,aws,0.3.1b20210909,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-09T12:18:33,43394.9,43287.5,37.7,8.0,1252495645,,,4.0,,,0.930849,,0.928803,0.271961
openml.org/t/189355,dionis,AutoGluon,12h8c,3,multiclass,-0.276073,neg_logloss,aws,0.3.1b20210909,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-09T12:19:01,43407.8,43297.1,41.4,8.0,1252495646,,,4.0,,,0.929431,,0.927182,0.276073
openml.org/t/189355,dionis,AutoGluon,12h8c,4,multiclass,-0.264708,neg_logloss,aws,0.3.1b20210909,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-09T12:19:01,43396.6,43291.2,37.0,8.0,1252495647,,,4.0,,,0.934285,,0.932381,0.264708
openml.org/t/189355,dionis,AutoGluon,12h8c,5,multiclass,-0.271269,neg_logloss,aws,0.3.1b20210909,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-09T12:19:38,43413.9,43300.2,41.5,8.0,1252495648,,,4.0,,,0.929768,,0.928228,0.271269
openml.org/t/189355,dionis,AutoGluon,12h8c,6,multiclass,-0.260925,neg_logloss,aws,0.3.1b20210909,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-09T12:19:20,43394.9,43287.3,38.5,8.0,1252495649,,,4.0,,,0.934693,,0.933067,0.260925
openml.org/t/189355,dionis,AutoGluon,12h8c,7,multiclass,-0.271287,neg_logloss,aws,0.3.1b20210909,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-09T12:19:03,43402.7,43293.8,39.1,8.0,1252495650,,,4.0,,,0.929912,,0.928305,0.271287
openml.org/t/189355,dionis,AutoGluon,12h8c,8,multiclass,-0.264874,neg_logloss,aws,0.3.1b20210909,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-09T12:19:06,43390.3,43283.1,37.7,8.0,1252495651,,,4.0,,,0.93176,,0.929646,0.264874
openml.org/t/189355,dionis,AutoGluon,12h8c,9,multiclass,-0.265827,neg_logloss,aws,0.3.1b20210909,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-09T12:19:28,43403.7,43293.3,38.1,8.0,1252495652,,,4.0,,,0.931592,,0.929842,0.265827
openml.org/t/359964,dna,AutoGluon,12h8c,0,multiclass,-0.134089,neg_logloss,aws,0.3.1b20210909,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-09T00:16:22,53.9,50.1,0.9,12.0,1252495643,,,6.0,,,0.959248,,0.943324,0.134089
openml.org/t/359964,dna,AutoGluon,12h8c,1,multiclass,-0.0811829,neg_logloss,aws,0.3.1b20210909,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-09T00:16:11,51.0,47.3,0.9,12.0,1252495644,,,7.0,,,0.978056,,0.974225,0.0811829
openml.org/t/359964,dna,AutoGluon,12h8c,2,multiclass,-0.123479,neg_logloss,aws,0.3.1b20210909,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-09T00:16:30,51.9,48.6,0.6,12.0,1252495645,,,4.0,,,0.959248,,0.962063,0.123479
openml.org/t/359964,dna,AutoGluon,12h8c,3,multiclass,-0.114709,neg_logloss,aws,0.3.1b20210909,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-09T00:16:26,53.9,50.5,0.6,12.0,1252495646,,,4.0,,,0.946708,,0.944633,0.114709
openml.org/t/359964,dna,AutoGluon,12h8c,4,multiclass,-0.103837,neg_logloss,aws,0.3.1b20210909,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-09T00:16:23,52.1,48.5,0.9,12.0,1252495647,,,6.0,,,0.965517,,0.970851,0.103837
openml.org/t/359964,dna,AutoGluon,12h8c,5,multiclass,-0.113315,neg_logloss,aws,0.3.1b20210909,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-09T00:16:31,53.4,50.0,0.8,12.0,1252495648,,,5.0,,,0.968652,,0.968254,0.113315
openml.org/t/359964,dna,AutoGluon,12h8c,6,multiclass,-0.0971358,neg_logloss,aws,0.3.1b20210909,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-09T00:16:45,56.1,52.5,0.8,12.0,1252495649,,,5.0,,,0.971698,,0.974778,0.0971358
openml.org/t/359964,dna,AutoGluon,12h8c,7,multiclass,-0.132751,neg_logloss,aws,0.3.1b20210909,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-09T00:16:43,51.9,48.4,0.8,12.0,1252495650,,,5.0,,,0.949686,,0.946613,0.132751
openml.org/t/359964,dna,AutoGluon,12h8c,8,multiclass,-0.161784,neg_logloss,aws,0.3.1b20210909,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-09T00:16:46,52.6,49.1,0.8,12.0,1252495651,,,5.0,,,0.968553,,0.968083,0.161784
openml.org/t/359964,dna,AutoGluon,12h8c,9,multiclass,-0.122054,neg_logloss,aws,0.3.1b20210909,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-09T00:16:49,50.6,47.2,0.7,12.0,1252495652,,,5.0,,,0.962264,,0.966351,0.122054
openml.org/t/359936,elevators,AutoGluon,12h8c,0,regression,-0.0017848,neg_rmse,aws,0.3.1b20210909,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-09T00:17:04,62.5,59.7,0.5,12.0,1252495643,,0.00132301,6.0,0.93297,0.0017848,,,,
openml.org/t/359936,elevators,AutoGluon,12h8c,1,regression,-0.00179545,neg_rmse,aws,0.3.1b20210909,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-09T00:17:21,67.8,65.1,0.4,12.0,1252495644,,0.00133835,6.0,0.932116,0.00179545,,,,
openml.org/t/359936,elevators,AutoGluon,12h8c,2,regression,-0.00188969,neg_rmse,aws,0.3.1b20210909,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-09T00:17:45,76.2,73.4,0.5,12.0,1252495645,,0.00137943,7.0,0.923039,0.00188969,,,,
openml.org/t/359936,elevators,AutoGluon,12h8c,3,regression,-0.00185252,neg_rmse,aws,0.3.1b20210909,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-09T00:17:37,66.3,63.5,0.4,12.0,1252495646,,0.00137344,6.0,0.925362,0.00185252,,,,
openml.org/t/359936,elevators,AutoGluon,12h8c,4,regression,-0.00186687,neg_rmse,aws,0.3.1b20210909,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-09T00:18:04,74.9,72.0,0.4,12.0,1252495647,,0.00137082,6.0,0.927267,0.00186687,,,,
openml.org/t/359936,elevators,AutoGluon,12h8c,5,regression,-0.00181632,neg_rmse,aws,0.3.1b20210909,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-09T00:17:45,75.9,73.5,0.2,12.0,1252495648,,0.00135781,4.0,0.91819,0.00181632,,,,
openml.org/t/359936,elevators,AutoGluon,12h8c,6,regression,-0.00175666,neg_rmse,aws,0.3.1b20210909,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-09T00:17:43,68.0,65.3,0.4,12.0,1252495649,,0.00132405,6.0,0.928635,0.00175666,,,,
openml.org/t/359936,elevators,AutoGluon,12h8c,7,regression,-0.00185319,neg_rmse,aws,0.3.1b20210909,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-09T00:17:51,70.1,67.4,0.4,12.0,1252495650,,0.00135765,6.0,0.926038,0.00185319,,,,
openml.org/t/359936,elevators,AutoGluon,12h8c,8,regression,-0.0017871,neg_rmse,aws,0.3.1b20210909,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-09T00:18:06,75.9,73.1,0.4,12.0,1252495651,,0.00135741,5.0,0.929904,0.0017871,,,,
openml.org/t/359936,elevators,AutoGluon,12h8c,9,regression,-0.00194427,neg_rmse,aws,0.3.1b20210909,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-09T00:18:15,81.2,78.7,0.3,12.0,1252495652,,0.00140226,5.0,0.90597,0.00194427,,,,
openml.org/t/359954,eucalyptus,AutoGluon,12h8c,0,multiclass,-0.692768,neg_logloss,aws,0.3.1b20210909,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-09T00:17:24,23.0,21.0,0.1,14.0,1252495643,,,4.0,,,0.675676,,0.633844,0.692768
openml.org/t/359954,eucalyptus,AutoGluon,12h8c,1,multiclass,-0.631828,neg_logloss,aws,0.3.1b20210909,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-09T00:17:34,24.0,21.8,0.1,14.0,1252495644,,,3.0,,,0.77027,,0.736353,0.631828
openml.org/t/359954,eucalyptus,AutoGluon,12h8c,2,multiclass,-0.697884,neg_logloss,aws,0.3.1b20210909,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-09T00:17:20,24.3,22.4,0.1,14.0,1252495645,,,4.0,,,0.675676,,0.635602,0.697884
openml.org/t/359954,eucalyptus,AutoGluon,12h8c,3,multiclass,-0.712505,neg_logloss,aws,0.3.1b20210909,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-09T00:17:28,24.4,22.5,0.1,14.0,1252495646,,,4.0,,,0.675676,,0.668469,0.712505
openml.org/t/359954,eucalyptus,AutoGluon,12h8c,4,multiclass,-0.710357,neg_logloss,aws,0.3.1b20210909,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-09T00:17:48,25.9,23.7,0.3,14.0,1252495647,,,5.0,,,0.702703,,0.651127,0.710357
openml.org/t/359954,eucalyptus,AutoGluon,12h8c,5,multiclass,-0.777838,neg_logloss,aws,0.3.1b20210909,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-09T00:17:50,23.6,21.4,0.2,14.0,1252495648,,,4.0,,,0.648649,,0.628904,0.777838
openml.org/t/359954,eucalyptus,AutoGluon,12h8c,6,multiclass,-0.854617,neg_logloss,aws,0.3.1b20210909,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-09T00:17:55,24.9,22.8,0.2,14.0,1252495649,,,5.0,,,0.643836,,0.596699,0.854617
openml.org/t/359954,eucalyptus,AutoGluon,12h8c,7,multiclass,-0.757505,neg_logloss,aws,0.3.1b20210909,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-09T00:17:49,23.0,21.1,0.1,14.0,1252495650,,,4.0,,,0.657534,,0.623852,0.757505
openml.org/t/359954,eucalyptus,AutoGluon,12h8c,8,multiclass,-0.67409,neg_logloss,aws,0.3.1b20210909,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-09T00:18:08,28.8,26.7,0.2,14.0,1252495651,,,6.0,,,0.69863,,0.664522,0.67409
openml.org/t/359954,eucalyptus,AutoGluon,12h8c,9,multiclass,-0.62719,neg_logloss,aws,0.3.1b20210909,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-09T00:18:12,26.0,24.1,0.1,14.0,1252495652,,,4.0,,,0.753425,,0.743572,0.62719
openml.org/t/168910,fabert,AutoGluon,12h8c,0,multiclass,-0.733768,neg_logloss,aws,0.3.1b20210909,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-09T00:26:46,536.7,525.0,1.5,14.0,1252495643,,,9.0,,,0.730583,,0.695111,0.733768
openml.org/t/168910,fabert,AutoGluon,12h8c,1,multiclass,-0.73143,neg_logloss,aws,0.3.1b20210909,,"dev [https://github.com/DolanTheMFWizard/automlbenchmark, master, b973c34]",2021-09-09T00:25:50,472.2,460.9,0.9,14.0,1252495644,,,6.0,,,0.739078,,0.70899,0.73143
